PC1,PC2
-1.021859077305135,-0.36172139822126376
-0.8698788767118747,0.5270331774428881
-0.93419315107438,-0.5515541956608272
-1.8452903348974505,-0.019583608615529925
-1.0239062443568896,-0.3614753989680724
-0.1704797648031461,0.958519755432783
-1.5345566020436903,-0.9082723381715752
-0.5800091327947374,-0.5147448537185173
-0.6052428467273521,0.818685983813396
-1.05019250004124,-0.4388430502975538
-2.0859724276919573,-0.42698579885319365
-1.0896260588073354,1.4148713513377462
-2.0987882635862247,-0.41861448613756064
-0.6052428467273521,0.818685983813396
-0.6411622121101616,1.1966452939399992
-0.5554574690196191,-1.7822715316456217
-1.386230619730595,-0.3864250005127152
-0.5276775603411153,-0.07720972840417631
-2.243264239289077,-0.870749267206656
-2.590055543213435,-0.7786307340657516
-1.1454507171569204,0.08595653520512962
-1.5292519925601826,-1.3158891600239764
-0.9587744769257183,-0.9157546871449345
-1.831199020209585,-0.0243250068359019
-0.43126386869668826,0.6874437100621018
-0.5144579961402218,0.7689769728432959
-0.485742022816946,0.2074995359083623
-1.1755298661251798,-0.27495101355396995
-1.3822850081466602,-0.34892282490798
-0.834766307335258,0.17306791880418082
-2.575258764998879,-0.5684610042474918
-0.11611399468057869,-0.21853971169121378
-0.9266588147867452,-0.29517458182950274
-0.9695410073508404,-0.6050146073111727
-0.4801116269255783,0.32685088441651483
-2.1369334061750513,0.8851028127055632
-1.021859077305135,-0.36172139822126376
-0.5367025180531765,-0.08354038847287708
-2.2403155855666412,-0.8711108347213131
-2.558407391430113,-0.9394065115282019
-2.8566559538455523,-1.152293118556047
-0.17628315848863532,0.943341717704694
-1.044447282493319,0.17133796713245267
-1.572950226249283,0.2647221113795525
-2.991447012992578,-0.2581154482614025
-0.4874218337823324,0.20518500008158244
-0.8696058416194012,0.5271697671605161
-1.1454507171569204,0.08595653520512962
-1.3331614865075412,-0.18488075724010095
-1.079026481055045,-0.4713944850722021
-2.0420047080418122,-1.1351725342209502
-0.6088916532439753,0.8157119722828098
-0.19594479893304745,0.7313305136163603
-0.1704797648031461,0.958519755432783
-1.0698682160281994,0.16151919077717125
-1.0658447668006799,1.431643887793427
-0.9048968130856798,-0.6598372320600103
-1.3331614865075412,-0.18488075724010095
-0.589490039785602,-0.17543329906915733
-0.8898384924955511,1.0616544682164757
-1.5795592075831648,-0.09652690554492298
-1.040552679445947,-0.6680038977513179
-0.5913377110982736,-0.17463076776913627
-0.6324197583930345,1.2067492522871732
-1.5708403768660548,-0.08566398219430503
-0.8491263990398645,-0.5667342826508125
-0.8755422811624697,0.34593123344968835
-1.0463660262099876,-0.4346590197573754
-0.1995812271145479,0.7292056637170021
-2.7151482464824532,-0.5362219362736054
-1.52732713269685,-1.3106494545377818
-2.4054646613733546,-1.4151512085395475
-0.399084330245536,0.7053912062609959
-1.0254414686359388,-0.6491944869676302
-0.9938264408342763,-0.3123388933745479
-0.44579683533964426,-0.15339514240788057
-0.8790488849543814,0.41373893541167606
-0.713860476069053,0.5815099834011598
-1.2585454487648544,-0.42359091280777056
-2.7931030767098615,-0.525105352778147
-1.5768891126923743,-0.701912116824486
-2.389684220891067,-1.1828533775950951
-0.8758231344241192,0.43735666441575627
-0.1967279243672905,0.9343727609611642
-0.8393463997678144,1.0615494738621838
-0.4902854386051506,-0.5602975916683723
-0.6098573305552738,0.40322491362644325
-1.017961566387696,-0.5976044897211877
-0.4331698616581015,0.7359280294510355
-1.2336902055051773,-0.43001092185325607
-1.7800451388635634,-0.5218385777716338
-0.32696820430718504,0.7763974879152373
-0.44579683533964426,-0.15339514240788057
-0.8478774347345883,1.3789419527392919
-1.0294851596339356,0.6954313110870127
-1.2585454487648544,-0.42359091280777056
-0.8720853179002452,-0.5219012468864094
-0.3628549421389792,0.8599844132250481
-2.0560249354342433,-0.13246315459036437
-0.8713661696270187,-0.32020058246382915
-1.9526280475012112,0.46500315208793064
-3.090253749076794,-0.867004695661237
-1.48312509403425,-0.5423065725627727
-1.8947748638455635,0.8406873039508858
-1.1201544517616813,-0.039454739888265894
-0.8513763249322684,-0.3615089276040666
-0.9156881774735676,0.3739353598377205
-0.4902854386051506,-0.5602975916683723
-0.9156881774735676,0.3739353598377205
-1.8947748638455635,0.8406873039508858
-0.8713661696270187,-0.32020058246382915
-1.2337781372542522,-0.17272510084280862
-1.1201544517616813,-0.039454739888265894
-1.2337781372542522,-0.17272510084280862
-0.6098573305552738,0.40322491362644325
-2.389684220891067,-1.1828533775950951
-0.8513763249322684,-0.3615089276040666
-0.8478774347345883,1.3789419527392919
-2.0538419069381333,0.9494706276481887
-0.8720853179002452,-0.5219012468864094
-1.1859751968352363,-0.4374889422348529
-1.1859751968352363,-0.4374889422348529
-0.4331698616581015,0.7359280294510355
-1.5696199105383382,-0.6937647932706158
-0.6984713841923109,-0.8964895176319764
-2.8929838890732826,-1.1513382924297526
-1.4615374541122597,-0.9848991886574608
-1.3311643642123225,-1.2978326932953865
-1.4020365748172956,-0.7706431499605991
-1.694808574666006,0.3150835956990484
-1.1341023293090078,-0.2188330106220752
-1.6027899025020185,-0.6673213344489103
-1.5883520692757187,0.032874864102219445
-1.1363228716311553,0.3032217753281768
-1.8860607718588425,0.8546221437144685
-0.39267090056919834,0.8641606017112388
-2.4998005077532737,-1.108545222850437
-1.1871768567031977,-0.41796510645619245
-0.8928928881490602,1.1938614641540177
-1.0230345800666423,-0.5316511947841885
-0.7498815586339895,-0.327864299056033
-1.9854177684933227,-0.7621905364294249
-0.5599250563641804,-0.8369690559693842
-2.0089465435722023,-0.717847652339769
-0.34982958230678374,0.2941431377691691
-2.4613338308605424,-0.6251025195643505
-1.71574750990011,-0.08102337017353607
-1.9414757716835516,0.4307475735541107
-0.8713661696270187,-0.32020058246382915
-0.4331698616581015,0.7359280294510355
-0.44579683533964426,-0.15339514240788057
-1.8947748638455635,0.8406873039508858
